tanggal,provinsi,harga_asli,harga_prediksi,error,abs_error
2023-05-11,Jambi,13018.0,13014.585,-3.4150390625,3.4150390625
2023-05-11,Sumatera Selatan,12618.0,13849.148,1231.1484375,1231.1484375
2023-05-11,D.I Yogyakarta,12620.0,13144.09,524.08984375,524.08984375
2023-05-11,Sulawesi Tenggara,13352.0,13947.082,595.08203125,595.08203125
2023-05-11,Jawa Barat,12648.0,13012.176,364.17578125,364.17578125
2023-05-11,Sulawesi Selatan,12675.0,14059.871,1384.87109375,1384.87109375
2023-05-11,Jawa Timur,12677.0,13912.075,1235.0751953125,1235.0751953125
2023-05-11,Banten,12688.0,13153.167,465.1669921875,465.1669921875
2023-05-11,Jawa Tengah,12801.0,13203.224,402.2236328125,402.2236328125
2023-05-11,DKI Jakarta,12917.0,13113.786,196.7861328125,196.7861328125
2023-05-11,Sumatera Utara,13481.0,13832.226,351.2255859375,351.2255859375
2023-05-11,Sulawesi Barat,12633.0,14129.928,1496.927734375,1496.927734375
2023-05-12,Riau,13945.0,14213.2,268.2001953125,268.2001953125
2023-05-12,Gorontalo,13570.0,13073.029,-496.970703125,496.970703125
2023-05-12,Nusa Tenggara Timur,14075.0,14402.792,327.7919921875,327.7919921875
2023-05-12,Sulawesi Utara,13750.0,13912.779,162.779296875,162.779296875
2023-05-12,Kepulauan Riau,14471.0,14352.963,-118.037109375,118.037109375
2023-05-12,Kalimantan Barat,14808.0,15454.592,646.591796875,646.591796875
2023-05-12,Kalimantan Timur,15050.0,15606.888,556.8876953125,556.8876953125
2023-05-12,Kalimantan Tengah,15586.0,16701.986,1115.986328125,1115.986328125
2023-05-12,Papua Barat,15543.0,14288.922,-1254.078125,1254.078125
2023-05-12,Maluku Utara,15700.0,14405.1455,-1294.8544921875,1294.8544921875
2023-05-12,Sumatera Barat,15618.0,13880.464,-1737.5361328125,1737.5361328125
2023-05-12,Kalimantan Utara,15813.0,14831.546,-981.4541015625,981.4541015625
2023-05-12,Papua,16350.0,14355.746,-1994.25390625,1994.25390625
2023-05-12,Kepulauan Bangka Belitung,13900.0,14482.101,582.1005859375,582.1005859375
2023-05-12,Maluku,15520.0,14367.74,-1152.259765625,1152.259765625
2023-05-12,Sulawesi Tenggara,13253.0,13954.325,701.3251953125,701.3251953125
2023-05-12,Kalimantan Selatan,17577.0,16885.732,-691.267578125,691.267578125
2023-05-12,Bali,13222.0,13146.919,-75.0810546875,75.0810546875
2023-05-12,Nusa Tenggara Barat,12222.0,14420.261,2198.2607421875,2198.2607421875
2023-05-12,Lampung,12313.0,14335.576,2022.576171875,2022.576171875
2023-05-12,Aceh,12783.0,13126.846,343.845703125,343.845703125
2023-05-12,Bengkulu,12850.0,13163.066,313.06640625,313.06640625
2023-05-12,Sumatera Selatan,12594.0,13856.386,1262.3857421875,1262.3857421875
2023-05-12,Jambi,13018.0,13022.157,4.1572265625,4.1572265625
2023-05-12,D.I Yogyakarta,12620.0,13151.122,531.1220703125,531.1220703125
2023-05-12,Sulawesi Tengah,13250.0,14005.788,755.7880859375,755.7880859375
2023-05-12,Sulawesi Barat,12633.0,14137.366,1504.3662109375,1504.3662109375
2023-05-12,Jawa Barat,12638.0,13020.218,382.2177734375,382.2177734375
2023-05-12,Sulawesi Selatan,12675.0,14067.194,1392.1943359375,1392.1943359375
2023-05-12,Banten,12750.0,13160.248,410.248046875,410.248046875
2023-05-12,Jawa Tengah,12821.0,13211.787,390.787109375,390.787109375
2023-05-12,DKI Jakarta,12917.0,13120.862,203.8623046875,203.8623046875
2023-05-12,Sumatera Utara,13471.0,13839.464,368.4638671875,368.4638671875
2023-05-12,Jawa Timur,12632.0,13921.072,1289.072265625,1289.072265625
2023-05-13,Kepulauan Bangka Belitung,13900.0,14494.604,594.603515625,594.603515625
2023-05-13,Kepulauan Riau,14000.0,14365.73,365.73046875,365.73046875
2023-05-13,Gorontalo,13558.0,13080.022,-477.9775390625,477.9775390625
2023-05-13,Riau,14033.0,14220.687,187.6865234375,187.6865234375
2023-05-13,Sulawesi Utara,13750.0,13919.849,169.8486328125,169.8486328125
2023-05-13,Nusa Tenggara Timur,14211.0,14411.917,200.9169921875,200.9169921875
2023-05-13,Kalimantan Barat,14823.0,15463.607,640.607421875,640.607421875
2023-05-13,Kalimantan Utara,15563.0,14843.467,-719.533203125,719.533203125
2023-05-13,Kalimantan Timur,15128.0,15618.176,490.17578125,490.17578125
2023-05-13,Maluku Utara,15550.0,14416.241,-1133.7587890625,1133.7587890625
2023-05-13,Kalimantan Tengah,15586.0,16712.63,1126.630859375,1126.630859375
2023-05-13,Papua Barat,16071.0,14296.754,-1774.24609375,1774.24609375
2023-05-13,Sumatera Barat,15706.0,13887.529,-1818.470703125,1818.470703125
2023-05-13,Papua,16125.0,14364.114,-1760.8857421875,1760.8857421875
2023-05-13,Sulawesi Tengah,13273.0,14012.8955,739.8955078125,739.8955078125
2023-05-13,Maluku,15511.0,14379.739,-1131.2607421875,1131.2607421875
2023-05-13,Kalimantan Selatan,17045.0,16895.477,-149.5234375,149.5234375
2023-05-13,Bali,13222.0,13153.794,-68.2060546875,68.2060546875
2023-05-13,Sumatera Utara,13463.0,13846.526,383.5263671875,383.5263671875
2023-05-13,Sulawesi Tenggara,13206.0,13961.404,755.404296875,755.404296875
2023-05-13,Nusa Tenggara Barat,12222.0,14430.336,2208.3359375,2208.3359375
2023-05-13,Lampung,12300.0,14348.173,2048.1728515625,2048.1728515625
2023-05-13,Aceh,12716.0,13133.674,417.673828125,417.673828125
2023-05-13,Sumatera Selatan,12618.0,13863.451,1245.451171875,1245.451171875
2023-05-13,D.I Yogyakarta,12620.0,13157.939,537.939453125,537.939453125
2023-05-13,Jawa Timur,12626.0,13929.714,1303.7138671875,1303.7138671875
2023-05-13,Bengkulu,12850.0,13169.913,319.9130859375,319.9130859375
2023-05-13,Jawa Barat,12633.0,13027.95,394.9501953125,394.9501953125
2023-05-13,Sulawesi Selatan,12683.0,14074.361,1391.361328125,1391.361328125
2023-05-13,Banten,12688.0,13167.124,479.1240234375,479.1240234375
2023-05-13,Jambi,13155.0,13029.449,-125.55078125,125.55078125
2023-05-13,Jawa Tengah,12765.0,13220.014,455.013671875,455.013671875
2023-05-13,DKI Jakarta,12833.0,13127.709,294.708984375,294.708984375
2023-05-13,Sulawesi Barat,12633.0,14144.646,1511.646484375,1511.646484375
2023-05-14,Kalimantan Barat,14836.0,15472.258,636.2578125,636.2578125
2023-05-14,Nusa Tenggara Timur,13969.0,14420.862,451.8623046875,451.8623046875
2023-05-14,Gorontalo,13517.0,13086.761,-430.2392578125,430.2392578125
2023-05-14,Riau,14033.0,14228.015,195.0146484375,195.0146484375
2023-05-14,Sulawesi Utara,13750.0,13926.749,176.7490234375,176.7490234375
2023-05-14,Kepulauan Riau,14460.0,14378.304,-81.6962890625,81.6962890625
2023-05-14,Kalimantan Selatan,17750.0,16904.879,-845.12109375,845.12109375
2023-05-14,Kalimantan Utara,15813.0,14855.167,-957.8330078125,957.8330078125
2023-05-14,Maluku,15600.0,14391.54,-1208.4599609375,1208.4599609375
2023-05-14,Kalimantan Timur,15212.0,15629.207,417.20703125,417.20703125
2023-05-14,Maluku Utara,15675.0,14427.14,-1247.8603515625,1247.8603515625
2023-05-14,Papua,15773.0,14372.3125,-1400.6875,1400.6875
2023-05-14,Sumatera Barat,15556.0,13894.424,-1661.576171875,1661.576171875
2023-05-14,Kalimantan Tengah,15586.0,16722.97,1136.970703125,1136.970703125
2023-05-14,Sulawesi Tengah,13455.0,14019.841,564.8408203125,564.8408203125
2023-05-14,Papua Barat,15417.0,14304.423,-1112.5771484375,1112.5771484375
2023-05-14,Kepulauan Bangka Belitung,13900.0,14506.904,606.904296875,606.904296875
2023-05-14,Sumatera Selatan,12667.0,13870.341,1203.3408203125,1203.3408203125
2023-05-14,Sulawesi Tenggara,13187.0,13968.319,781.3193359375,781.3193359375
2023-05-14,Lampung,12285.0,14360.572,2075.572265625,2075.572265625
2023-05-14,Aceh,12741.0,13140.284,399.2841796875,399.2841796875
2023-05-14,Bengkulu,12850.0,13176.547,326.546875,326.546875
2023-05-14,Nusa Tenggara Barat,12444.0,14440.22,1996.2197265625,1996.2197265625
2023-05-14,D.I Yogyakarta,12620.0,13164.54,544.5400390625,544.5400390625
2023-05-14,Sulawesi Barat,12633.0,14151.77,1518.76953125,1518.76953125
2023-05-14,Jawa Barat,12618.0,13035.37,417.3701171875,417.3701171875
2023-05-14,Jambi,13109.0,13036.459,-72.541015625,72.541015625
2023-05-14,Banten,12688.0,13173.79,485.7900390625,485.7900390625
2023-05-14,Sulawesi Selatan,12717.0,14081.368,1364.3681640625,1364.3681640625
2023-05-14,DKI Jakarta,12750.0,13134.323,384.3232421875,384.3232421875
2023-05-14,Jawa Tengah,12824.0,13227.899,403.8994140625,403.8994140625
2023-05-14,Sumatera Utara,13485.0,13853.413,368.4130859375,368.4130859375
2023-05-14,Jawa Timur,12663.0,13937.996,1274.99609375,1274.99609375
2023-05-14,Bali,13222.0,13160.457,-61.54296875,61.54296875
2023-05-15,Kalimantan Barat,14836.0,15480.543,644.54296875,644.54296875
2023-05-15,Riau,13945.0,14235.182,290.181640625,290.181640625
2023-05-15,Gorontalo,13517.0,13093.243,-423.7568359375,423.7568359375
2023-05-15,Nusa Tenggara Timur,14000.0,14429.626,429.6259765625,429.6259765625
2023-05-15,Kepulauan Riau,14160.0,14390.679,230.6787109375,230.6787109375
2023-05-15,Sulawesi Utara,13750.0,13933.4795,183.4794921875,183.4794921875
2023-05-15,Kalimantan Selatan,17575.0,16913.932,-661.068359375,661.068359375
2023-05-15,Kalimantan Timur,15156.0,15639.979,483.978515625,483.978515625
2023-05-15,Maluku Utara,15740.0,14437.84,-1302.16015625,1302.16015625
2023-05-15,Kalimantan Tengah,15586.0,16733.006,1147.005859375,1147.005859375
2023-05-15,Sumatera Barat,15648.0,13901.1455,-1746.8544921875,1746.8544921875
2023-05-15,Kalimantan Utara,15650.0,14866.644,-783.3564453125,783.3564453125
2023-05-15,Papua,16125.0,14380.338,-1744.662109375,1744.662109375
2023-05-15,Kepulauan Bangka Belitung,13900.0,14519.003,619.0029296875,619.0029296875
2023-05-15,Maluku,15511.0,14403.142,-1107.8583984375,1107.8583984375
2023-05-15,Sulawesi Tengah,13417.0,14026.623,609.623046875,609.623046875
2023-05-15,Papua Barat,15500.0,14311.928,-1188.072265625,1188.072265625
2023-05-15,Sulawesi Tenggara,13124.0,13975.068,851.068359375,851.068359375
2023-05-15,Nusa Tenggara Barat,12222.0,14449.912,2227.912109375,2227.912109375
2023-05-15,Lampung,12313.0,14372.773,2059.7734375,2059.7734375
2023-05-15,Aceh,12787.0,13146.678,359.677734375,359.677734375
2023-05-15,Bengkulu,12850.0,13182.967,332.966796875,332.966796875
2023-05-15,Bali,13222.0,13166.904,-55.095703125,55.095703125
2023-05-15,Sumatera Selatan,12618.0,13877.057,1259.056640625,1259.056640625
2023-05-15,D.I Yogyakarta,12620.0,13170.92,550.919921875,550.919921875
2023-05-15,Jawa Barat,12615.0,13042.476,427.4755859375,427.4755859375
2023-05-15,Sulawesi Selatan,12675.0,14088.215,1413.21484375,1413.21484375
2023-05-15,Jawa Timur,12726.0,13945.913,1219.9130859375,1219.9130859375
2023-05-15,Jambi,13155.0,13043.187,-111.8134765625,111.8134765625
2023-05-15,Banten,12750.0,13180.243,430.2431640625,430.2431640625
2023-05-15,DKI Jakarta,12750.0,13140.705,390.705078125,390.705078125
2023-05-15,Jawa Tengah,12775.0,13235.441,460.44140625,460.44140625
2023-05-15,Sumatera Utara,13471.0,13860.122,389.1220703125,389.1220703125
2023-05-15,Sulawesi Barat,12633.0,14158.733,1525.7333984375,1525.7333984375
2023-05-16,Kepulauan Bangka Belitung,13900.0,14530.8955,630.8955078125,630.8955078125
2023-05-16,Gorontalo,13517.0,13099.466,-417.5341796875,417.5341796875
2023-05-16,Riau,14027.0,14242.188,215.1884765625,215.1884765625
2023-05-16,Nusa Tenggara Timur,14125.0,14438.209,313.208984375,313.208984375
2023-05-16,Sulawesi Utara,13673.0,13940.04,267.0400390625,267.0400390625
2023-05-16,Kepulauan Riau,14614.0,14402.855,-211.14453125,211.14453125
2023-05-16,Papua,16125.0,14388.193,-1736.806640625,1736.806640625
2023-05-16,Kalimantan Timur,15156.0,15650.487,494.4873046875,494.4873046875
2023-05-16,Maluku,15560.0,14414.542,-1145.4580078125,1145.4580078125
2023-05-16,Maluku Utara,15822.0,14448.343,-1373.6572265625,1373.6572265625
2023-05-16,Kalimantan Tengah,15586.0,16742.73,1156.73046875,1156.73046875
2023-05-16,Kalimantan Utara,15650.0,14877.894,-772.1064453125,772.1064453125
2023-05-16,Papua Barat,16063.0,14319.268,-1743.732421875,1743.732421875
2023-05-16,Sulawesi Tengah,13417.0,14033.242,616.2421875,616.2421875
2023-05-16,Kalimantan Barat,14862.0,15488.458,626.4580078125,626.4580078125
2023-05-16,Bali,13222.0,13173.135,-48.865234375,48.865234375
2023-05-16,Sulawesi Barat,12633.0,14165.536,1532.5361328125,1532.5361328125
2023-05-16,Sumatera Utara,13519.0,13866.652,347.65234375,347.65234375
2023-05-16,Sumatera Barat,15750.0,13907.693,-1842.306640625,1842.306640625
2023-05-16,Nusa Tenggara Barat,12111.0,14459.414,2348.4140625,2348.4140625
2023-05-16,Lampung,12308.0,14384.775,2076.775390625,2076.775390625
2023-05-16,Aceh,12745.0,13152.846,407.845703125,407.845703125
2023-05-16,Bengkulu,12850.0,13189.17,339.169921875,339.169921875
2023-05-16,Jawa Timur,12603.0,13953.464,1350.4638671875,1350.4638671875
2023-05-16,Sulawesi Tenggara,13212.0,13981.649,769.6494140625,769.6494140625
2023-05-16,Sumatera Selatan,12618.0,13883.595,1265.5947265625,1265.5947265625
2023-05-16,Jawa Barat,12629.0,13049.261,420.2607421875,420.2607421875
2023-05-16,Sulawesi Selatan,12717.0,14094.899,1377.8994140625,1377.8994140625
2023-05-16,Banten,12750.0,13186.4795,436.4794921875,436.4794921875
2023-05-16,DKI Jakarta,12750.0,13146.848,396.84765625,396.84765625
2023-05-16,Jambi,13200.0,13049.624,-150.3759765625,150.3759765625
2023-05-16,Jawa Tengah,12815.0,13242.635,427.634765625,427.634765625
2023-05-16,D.I Yogyakarta,12620.0,13177.074,557.07421875,557.07421875
2023-05-16,Kalimantan Selatan,17519.0,16922.637,-596.36328125,596.36328125
